39530_NbrevCN250178_CP007026.1_178	arCOG05355	G	Phosphoheptose isomerase
39531_NbrevCN250179_CP007026.1_179	arCOG07384	E	Histidinol phosphatase or related phosphatase
39532_NbrevCN250180_CP007026.1_180	arCOG06245	R	Reversibly glycosylated polypeptide (RGP) family protein
39533_NbrevCN250181_CP007026.1_181	arCOG01376	M	Nucleoside-diphosphate-sugar epimerase
39534_NbrevCN250182_CP007026.1_182	arCOG01356	C	Radical SAM superfamily enzyme
39536_NbrevCN250184_CP007026.1_184	arCOG00567	M	Glycosyltransferase of PMT family
39537_NbrevCN250185_CP007026.1_185	arCOG00897	M	Glycosyl transferase family 2
39538_NbrevCN250186_CP007026.1_186	arCOG01375	M	NDP-sugar epimerase, includes UDP-GlcNAc-inverting 4,6-dehydratase FlaA1 and capsular polysaccharide biosynthesis protein EpsC
39539_NbrevCN250187_CP007026.1_187	arCOG03460	G	N-acetylglucosaminyl deacetylase, LmbE family
39540_NbrevCN250188_CP007026.1_188	arCOG02825	F	Folate-dependent phosphoribosylglycinamide formyltransferase PurN
39541_NbrevCN250189_CP007026.1_189	arCOG00842	J	Acetyltransferase, RimL family
39542_NbrevCN250190_CP007026.1_190	arCOG00842	J	Acetyltransferase, RimL family
39543_NbrevCN250191_CP007026.1_191	arCOG01050	M	Sialic acid synthase
39544_NbrevCN250192_CP007026.1_192	arCOG00118	M	Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogenesis
39545_NbrevCN250193_CP007026.1_193	arCOG04817	M	CMP-N-acetylneuraminic acid synthetase
39546_NbrevCN250194_CP007026.1_194	arCOG01392	M	UDP-N-acetylglucosamine 2-epimerase
39547_NbrevCN250195_CP007026.1_195	arCOG03529,arCOG01791	Q,Q	SAM-dependent methyltransferase,SAM-dependent methyltransferase
39548_NbrevCN250196_CP007026.1_196	arCOG01356	C	Radical SAM superfamily enzyme
39549_NbrevCN250197_CP007026.1_197	arCOG01213	R	HAD superfamily hydrolase
39552_NbrevCN250200_CP007026.1_200	arCOG00052	G	Glucose-6-phosphate isomerase
39553_NbrevCN250201_CP007026.1_201	arCOG01123	E	Methylthioribose-1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit
39554_NbrevCN250202_CP007026.1_202	arCOG03838	H	Coenzyme PQQ synthesis protein D
39555_NbrevCN250203_CP007026.1_203	arCOG10516	S	Uncharacterized protein
39556_NbrevCN250204_CP007026.1_204	arCOG01131,arCOG02098	E,E	Aspartate/tyrosine/aromatic aminotransferase,Chorismate mutase
39557_NbrevCN250205_CP007026.1_205	arCOG00516	V	Nitroimidazol reductase NimA or a related FMN-containing flavoprotein, pyridoxamine 5'-phosphate oxidase superfamily
39558_NbrevCN250206_CP007026.1_206	arCOG08823	S	Uncharacterized membrane protein
39559_NbrevCN250207_CP007026.1_207	arCOG00457	R	Predicted dinucleotide-binding enzyme
39560_NbrevCN250208_CP007026.1_208	arCOG01991	R	Broad specificity phosphatase PhoE or related phosphatase
39561_NbrevCN250209_CP007026.1_209	arCOG08824	C	Cytochrome c oxidase subunit
39562_NbrevCN250210_CP007026.1_210	arCOG01235,arCOG01236	C,C	Heme/copper-type cytochrome/quinol oxidase, subunit 2,Heme/copper-type cytochrome/quinol oxidase, subunit 2
39563_NbrevCN250211_CP007026.1_211	arCOG01237	C	Heme/copper-type cytochrome/quinol oxidase, subunit 1 and 3
39564_NbrevCN250212_CP007026.1_212	arCOG03700,arCOG03914,arCOG08764	C,Q,C	Sulfocyanin,Multicopper oxidase,Periplasmic protein of plastocyanin/azurin family protein
39565_NbrevCN250213_CP007026.1_213	arCOG03103	O	Uncharacterized protein required for cytochrome oxidase assembly
39566_NbrevCN250214_CP007026.1_214	arCOG08825	S	Uncharacterized protein
39567_NbrevCN250215_CP007026.1_215	arCOG04604	R	Lipid binding protein
39568_NbrevCN250216_CP007026.1_216	arCOG01773	Q	SAM-dependent methyltransferase
39569_NbrevCN250217_CP007026.1_217	arCOG08759	S	Zn finger containing protein
3957_CNU10490_CNU1contig00004-cds347	no arCOG hits found.	NA	NA
39570_NbrevCN250218_CP007026.1_218	arCOG02297	E	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase
39571_NbrevCN250219_CP007026.1_219	arCOG00861	E	Aspartokinase
39572_NbrevCN250220_CP007026.1_220	arCOG01393	G	Glycosyl transferase, related to UDP-glucuronosyltransferase
39573_NbrevCN250221_CP007026.1_221	arCOG10519	S	Uncharacterized protein
39574_NbrevCN250222_CP007026.1_222	arCOG01363	C	Radical SAM superfamily enzyme
39575_NbrevCN250223_CP007026.1_223	arCOG01185	J	tRNA A-37 threonylcarbamoyl transferase component Bud32
39576_NbrevCN250224_CP007026.1_224	arCOG04184	F	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family
39577_NbrevCN250225_CP007026.1_225	arCOG04174	J	Wybutosine (yW) biosynthesis enzyme, Fe-S oxidoreductase
39578_NbrevCN250226_CP007026.1_226	arCOG02080	M	S-layer domain
39579_NbrevCN250227_CP007026.1_227	arCOG02265	P	Mg2+ and Co2+ transporter
3958_CNU10491_CNU1contig00004-cds348	no arCOG hits found.	NA	NA
39580_NbrevCN250228_CP007026.1_228	arCOG08781	S	Uncharacterized protein
39581_NbrevCN250229_CP007026.1_229	arCOG01631	O	Protein lysine SAM-dependent methyltransferase
39582_NbrevCN250230_CP007026.1_230	arCOG04308	S	Uncharacterized protein
39583_NbrevCN250231_CP007026.1_231	arCOG02852	P	Ferredoxin subunit of nitrite reductase or ring-hydroxylating dioxygenase
39584_NbrevCN250232_CP007026.1_232	arCOG00845	K	Acetyltransferase (GNAT) family
39585_NbrevCN250233_CP007026.1_233	arCOG00235	Q	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)
39586_NbrevCN250234_CP007026.1_234	arCOG04302	J	Glutamyl- or glutaminyl-tRNA synthetase
39587_NbrevCN250235_CP007026.1_235	arCOG01008	V	Transcriptional regulator, CopG/Arc/MetJ family (DNA-binding and a metal-binding domains)
39588_NbrevCN250236_CP007026.1_236	arCOG01005	P	ABC-type metal ion transport system, periplasmic component/surface adhesin
39589_NbrevCN250237_CP007026.1_237	no arCOG hits found.	NA	NA
39590_NbrevCN250238_CP007026.1_238	arCOG00201	P	ABC-type Mn/Zn transport system, ATPase component
39591_NbrevCN250239_CP007026.1_239	arCOG01006	P	ABC-type Mn2+/Zn2+ transport system, permease component
39592_NbrevCN250240_CP007026.1_240	arCOG05195	R	TPR repeats containing protein
39593_NbrevCN250241_CP007026.1_241	no arCOG hits found.	NA	NA
39594_NbrevCN250242_CP007026.1_242	arCOG01726	H	Geranylgeranyl pyrophosphate synthase
39595_NbrevCN250243_CP007026.1_243	arCOG01081	I	Isopentenyldiphosphate isomerase
39596_NbrevCN250244_CP007026.1_244	arCOG00860	I	Isopentenyl phosphate kinase, enzyme of modified mevalonate pathway
39597_NbrevCN250245_CP007026.1_245	arCOG01028	I	Mevalonate kinase
39598_NbrevCN250246_CP007026.1_246	arCOG04245	J	Ribosomal protein S2
39599_NbrevCN250247_CP007026.1_247	arCOG01169	G	Enolase
39600_NbrevCN250248_CP007026.1_248	arCOG04244	K	DNA-directed RNA polymerase, subunit N (RpoN/RPB10)
39601_NbrevCN250249_CP007026.1_249	arCOG04318	J	Predicted RNA-binding protein of the translin family
39602_NbrevCN250250_CP007026.1_250	no arCOG hits found.	NA	NA
39603_NbrevCN250251_CP007026.1_251	arCOG00517	R	Rhodanese Homology Domain fused to Zn-dependent hydrolase of beta-lactamase superfamily
39604_NbrevCN250252_CP007026.1_252	arCOG04272	H	NaMN:DMB phosphoribosyltransferase
39605_NbrevCN250253_CP007026.1_253	arCOG00057	M	Glucosamine 6-phosphate synthetase
39606_NbrevCN250254_CP007026.1_254	arCOG04239	J	Ribosomal protein S4 or related protein
39607_NbrevCN250255_CP007026.1_255	arCOG01722	J	Ribosomal protein S13
39608_NbrevCN250256_CP007026.1_256	arCOG08780	K	Predicted transcriptional regulator, contains HTH domain
39609_NbrevCN250257_CP007026.1_257	arCOG08779	S	Uncharacterized membrane protein
39610_NbrevCN250258_CP007026.1_258	arCOG03914	Q	Multicopper oxidase
39611_NbrevCN250259_CP007026.1_259	arCOG00576	P	Predicted divalent heavy-metal cations transporter
39612_NbrevCN250260_CP007026.1_260	arCOG10597	R	Hemocyanin family protein, binds copper ions
39613_NbrevCN250261_CP007026.1_261	arCOG06055	S	Uncharacterized protein
39614_NbrevCN250262_CP007026.1_262	no arCOG hits found.	NA	NA
39615_NbrevCN250263_CP007026.1_263	arCOG01357	C	Radical SAM superfamily enzyme
39616_NbrevCN250264_CP007026.1_264	arCOG02465	R	NCAIR mutase (PurE)-related protein
39617_NbrevCN250265_CP007026.1_265	arCOG00246	C	Malate/lactate dehydrogenase
39618_NbrevCN250266_CP007026.1_266	arCOG02701	S	Uncharacterized protein
39619_NbrevCN250267_CP007026.1_267	arCOG00043	R	ATP-utilizing enzyme of the PP-loop superfamily
39620_NbrevCN250268_CP007026.1_268	arCOG08643,arCOG08033	S,S	Secreted protein with C-terminal PEFG domain,Uncharacterized protein
39621_NbrevCN250269_CP007026.1_269	arCOG08643,arCOG08033	S,S	Secreted protein with C-terminal PEFG domain,Uncharacterized protein
39622_NbrevCN250270_CP007026.1_270	arCOG04258	K	DNA-directed RNA polymerase, subunit H, RpoH/RPB5
39623_NbrevCN250271_CP007026.1_271	arCOG01762	K	DNA-directed RNA polymerase subunit B
39624_NbrevCN250272_CP007026.1_272	arCOG04257	K	DNA-directed RNA polymerase subunit A'
39625_NbrevCN250273_CP007026.1_273	no arCOG hits found.	NA	NA
39626_NbrevCN250274_CP007026.1_274	arCOG10600	S	Uncharacterized protein
39627_NbrevCN250275_CP007026.1_275	arCOG02172	H	6-pyruvoyl-tetrahydropterin synthase
39628_NbrevCN250276_CP007026.1_276	arCOG08647,arCOG08800	S,S	Uncharacterized protein,PKD domain containing protein
39629_NbrevCN250277_CP007026.1_277	no arCOG hits found.	NA	NA
39630_NbrevCN250278_CP007026.1_278	arCOG11433	S	Zn finger protein
39631_NbrevCN250279_CP007026.1_279	arCOG10404	S	Zinc finger, C2H2 type
39632_NbrevCN250280_CP007026.1_280	arCOG00347,arCOG00348	R,R	Archaeal enzyme of ATP-grasp superfamily,Archaeal enzyme of ATP-grasp superfamily
39633_NbrevCN250281_CP007026.1_281	no arCOG hits found.	NA	NA
39634_NbrevCN250282_CP007026.1_282	arCOG02900	R	vWFA domain containing protein
39635_NbrevCN250283_CP007026.1_283	arCOG00434	N	AAA+ ATPase of MoxR-like family, a component of a putative secretion system
39636_NbrevCN250284_CP007026.1_284	arCOG00570	C	Dehydrogenase (flavoprotein)
39637_NbrevCN250285_CP007026.1_285	arCOG01042	J	Exosome subunit, RNA binding protein with dsRBD fold
39638_NbrevCN250286_CP007026.1_286	arCOG04186	J	Ribosomal protein S3AE
39639_NbrevCN250287_CP007026.1_287	arCOG00403	J	Seryl-tRNA synthetase
39640_NbrevCN250288_CP007026.1_288	arCOG01354,arCOG12275	J,S	Subunit of KEOPS complex (Cgi121BUD32KAE1),Uncharacterized protein
39641_NbrevCN250289_CP007026.1_289	arCOG00427	L	Single-stranded DNA-specific exonuclease RecJ
39642_NbrevCN250290_CP007026.1_290	arCOG04185	J	Ribosomal protein S15P
39643_NbrevCN250291_CP007026.1_291	arCOG10587	S	Uncharacterized membrane protein
39644_NbrevCN250292_CP007026.1_292	arCOG08672	S	Uncharacterized membrane protein
39645_NbrevCN250293_CP007026.1_293	arCOG08673	S	Uncharacterized protein
39646_NbrevCN250294_CP007026.1_294	arCOG08674	S	Uncharacterized protein
39647_NbrevCN250295_CP007026.1_295	arCOG08675	C	Methane monooxygenase/Ammonia monooxygenase, subunit B
39648_NbrevCN250296_CP007026.1_296	arCOG08699	C	Methane monooxygenase/Ammonia monooxygenase, subunit C
39649_NbrevCN250297_CP007026.1_297	arCOG10586	C	Ammonia monooxygenase subunit X
39650_NbrevCN250298_CP007026.1_298	arCOG08676	C	Ammonia monooxygenase subunit A
39651_NbrevCN250299_CP007026.1_299	arCOG03416	L	Site-specific DNA methylase
39652_NbrevCN250300_CP007026.1_300	arCOG08677	S	Zn-ribbon domain containing protein
39653_NbrevCN250301_CP007026.1_301	arCOG03932	K	Icl-like HTH and PAS domain
39654_NbrevCN250302_CP007026.1_302	arCOG00314	O	Thiol-disulfide isomerase or thioredoxin
39655_NbrevCN250303_CP007026.1_303	no arCOG hits found.	NA	NA
39656_NbrevCN250304_CP007026.1_304	arCOG01223	H	Phosphopantetheine adenylyltransferase
39657_NbrevCN250305_CP007026.1_305	arCOG08641	S	Uncharacterized protein
39658_NbrevCN250306_CP007026.1_306	arCOG10585	S	Uncharacterized protein
39659_NbrevCN250307_CP007026.1_307	arCOG01887	J	Tryptophanyl-tRNA synthetase
39660_NbrevCN250308_CP007026.1_308	arCOG00410	J	Phenylalanyl-tRNA synthetase alpha subunit
39661_NbrevCN250309_CP007026.1_309	arCOG00412	J	Phenylalanyl-tRNA synthetase beta subunit
39662_NbrevCN250310_CP007026.1_310	arCOG08640	R	Predicted RNA-binding protein containing PUA-domain
39663_NbrevCN250311_CP007026.1_311	arCOG01117	K	Lrp/AsnC family C-terminal domain
39664_NbrevCN250312_CP007026.1_312	arCOG08639	S	Uncharacterized protein
39665_NbrevCN250313_CP007026.1_313	arCOG08638	S	Uncharacterized protein
39666_NbrevCN250314_CP007026.1_314	arCOG01697	C	Aconitase A
39667_NbrevCN250315_CP007026.1_315	arCOG08637	S	Uncharacterized protein
39668_NbrevCN250316_CP007026.1_316	arCOG04075	H	Pyridoxine biosynthesis enzyme
39669_NbrevCN250317_CP007026.1_317	arCOG00034	H	Predicted glutamine amidotransferase involved in pyridoxine biosynthesis
39670_NbrevCN250318_CP007026.1_318	arCOG00808	J	Valyl-tRNA synthetase
39671_NbrevCN250319_CP007026.1_319	arCOG02939	H	Pterin-4a-carbinolamine dehydratase
39672_NbrevCN250320_CP007026.1_320	arCOG00071	E	Asparagine synthase (glutamine-hydrolyzing)
39673_NbrevCN250321_CP007026.1_321	arCOG01747	F	Adenylosuccinate lyase
39674_NbrevCN250322_CP007026.1_322	arCOG01260	I	Short-chain alcohol dehydrogenase
39675_NbrevCN250323_CP007026.1_323	arCOG04246	J	RNA 3'-P ligase, RtcB family protein
39676_NbrevCN250324_CP007026.1_324	arCOG05529	R	DNA-binding TFAR19-related protein, PDSD5 family
39677_NbrevCN250325_CP007026.1_325	arCOG08729	S	Uncharacterized protein
39678_NbrevCN250326_CP007026.1_326	arCOG04240	J	Ribosomal protein S11
39679_NbrevCN250327_CP007026.1_327	arCOG00638	H	Thiamine monophosphate kinase
39680_NbrevCN250328_CP007026.1_328	arCOG00767	G	Phosphomannomutase
39681_NbrevCN250329_CP007026.1_329	arCOG03124	S	Pentapeptide repeats containing protein
39682_NbrevCN250330_CP007026.1_330	arCOG10410	S	Uncharacterized membrane protein
39683_NbrevCN250331_CP007026.1_331	arCOG11531	S	Uncharacterized membrane protein
39684_NbrevCN250332_CP007026.1_332	arCOG01055	K	Transcriptional regulator, contains HTH domain
39685_NbrevCN250333_CP007026.1_333	arCOG08730	S	Uncharacterized conserved Zn-binding protein
39686_NbrevCN250334_CP007026.1_334	arCOG08678	S	Zn finger containing protein
39687_NbrevCN250335_CP007026.1_335	arCOG07397	S	Uncharacterized protein
39688_NbrevCN250336_CP007026.1_336	arCOG02929	C	Plastocyanin
39689_NbrevCN250337_CP007026.1_337	arCOG02144	L	Histones H3 and H4
39690_NbrevCN250338_CP007026.1_338	arCOG00891	L	Mg-dependent DNase
39691_NbrevCN250339_CP007026.1_339	arCOG01885	J	Ribosomal protein S17E
39692_NbrevCN250340_CP007026.1_340	arCOG02197	J	Subunit of KEOPS complex (Cgi121BUD32KAE1)
39693_NbrevCN250341_CP007026.1_341	arCOG00084	J	tRNA(Ser,Leu) C12 N-acetylase TAN1, contains THUMP domain
39694_NbrevCN250342_CP007026.1_342	arCOG01952	J	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC
39696_NbrevCN250344_CP007026.1_344	arCOG08771	S	Uncharacterized membrane protein
39697_NbrevCN250345_CP007026.1_345	arCOG08687	S	Zn finger protein
39698_NbrevCN250346_CP007026.1_346	arCOG10584	P	Fe-S cluster biosynthesis and repair protein
39699_NbrevCN250347_CP007026.1_347	arCOG08772	S	Uncharacterized protein
39700_NbrevCN250348_CP007026.1_348	arCOG04387	F	Adenylosuccinate synthase
39701_NbrevCN250349_CP007026.1_349	arCOG08773	S	Uncharacterized protein
39702_NbrevCN250350_CP007026.1_350	arCOG00081	F	Orotidine-5'-phosphate decarboxylase
39703_NbrevCN250351_CP007026.1_351	arCOG01078	L	NUDIX family hydrolase
39704_NbrevCN250352_CP007026.1_352	arCOG01532	I	Undecaprenyl pyrophosphate synthase
39705_NbrevCN250353_CP007026.1_353	arCOG04151	R	ABC-type multidrug transport system, permease component
39706_NbrevCN250354_CP007026.1_354	arCOG08774	S	Uncharacterized protein
39707_NbrevCN250355_CP007026.1_355	arCOG07442	S	Uncharacterized protein
39708_NbrevCN250356_CP007026.1_356	arCOG01640	J	Translation initiation factor 2, beta subunit (eIF-2beta)/eIF-5 N-terminal domain
39709_NbrevCN250357_CP007026.1_357	arCOG04051	S	Uncharacterized protein
39710_NbrevCN250358_CP007026.1_358	arCOG01179	J	Translation initiation factor 1 (IF-1)
39711_NbrevCN250359_CP007026.1_359	arCOG01180	T	Serine/threonine protein kinase involved in cell cycle control
39712_NbrevCN250360_CP007026.1_360	arCOG04150	J	rRNA processing protein Krr1/Pno1, contains KH domain
39713_NbrevCN250361_CP007026.1_361	no arCOG hits found.	NA	NA
39714_NbrevCN250362_CP007026.1_362	arCOG04143	L	DNA topoisomerase VI, subunit A
39715_NbrevCN250363_CP007026.1_363	arCOG01841	O	Molecular chaperone (HSP20 family)
39716_NbrevCN250364_CP007026.1_364	arCOG08701	S	Uncharacterized membrane protein
39717_NbrevCN250365_CP007026.1_365	arCOG08702	K	Transcriptional regulator, TrmB family
39718_NbrevCN250366_CP007026.1_366	arCOG08703	S	Uncharacterized metal-binding protein
39719_NbrevCN250367_CP007026.1_367	arCOG08704	S	Uncharacterized protein
39720_NbrevCN250368_CP007026.1_368	arCOG01327	F	Purine nucleoside phosphorylase
39721_NbrevCN250369_CP007026.1_369	arCOG00030	F	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein
39722_NbrevCN250370_CP007026.1_370	arCOG08705	R	Large extracellular alpha-helical protein
39723_NbrevCN250371_CP007026.1_371	arCOG01617,arCOG01618	C,R	Aryl-alcohol dehydrogenase related enzyme,Aldo/keto reductase, related to diketogulonate reductase
39724_NbrevCN250372_CP007026.1_372	arCOG09740	S	Uncharacterized protein
39725_NbrevCN250373_CP007026.1_373	arCOG03031	R	Chlorite dismutase
39726_NbrevCN250374_CP007026.1_374	arCOG00926,arCOG00925,arCOG00923,arCOG00181,arCOG04236	E,E,E,E,O	ABC-type branched-chain amino acid transport system, ATPase component,ABC-type branched-chain amino acid transport system, ATPase component,ABC-type polar amino acid transport system, ATPase component,ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component,Cysteine desulfurase activator ATPase
39727_NbrevCN250375_CP007026.1_375	arCOG01981	K	Transcription initiation factor TFIIB, Brf1 subunit/Transcription initiation factor TFIIB
39728_NbrevCN250376_CP007026.1_376	arCOG02466	J	RNA-binding protein involved in rRNA processing
39729_NbrevCN250377_CP007026.1_377	arCOG01217	U	Signal recognition particle 19 kDa protein
39730_NbrevCN250378_CP007026.1_378	arCOG04154	J	Ribosomal protein S8E
39731_NbrevCN250379_CP007026.1_379	arCOG02613	K	Chromosome segregation and condensation protein B
39732_NbrevCN250380_CP007026.1_380	arCOG02610	L	Chromatin segregation and condensation protein Rec8/ScpA/Scc1, kleisin family
39733_NbrevCN250381_CP007026.1_381	arCOG01455	R	Zn-dependent alcohol dehydrogenase
39734_NbrevCN250382_CP007026.1_382	arCOG08739	S	Uncharacterized protein
39735_NbrevCN250383_CP007026.1_383	arCOG04277	J	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)
39736_NbrevCN250384_CP007026.1_384	arCOG00035	J	Diphthamide synthase (EF-2-diphthine--ammonia ligase)
39737_NbrevCN250385_CP007026.1_385	arCOG01228	U	Signal recognition particle GTPase
39738_NbrevCN250386_CP007026.1_386	arCOG02714	H	F(420)-0:gamma-glutamyl ligase, F420 coenzyme biosynthesis enzyme
39739_NbrevCN250387_CP007026.1_387	arCOG01698	E	Homoaconitate hydratase/3-isopropylmalate dehydratase large subunit family protein
39740_NbrevCN250388_CP007026.1_388	arCOG02230	E	3-isopropylmalate dehydratase small subunit
39742_NbrevCN250390_CP007026.1_390	arCOG02230	E	3-isopropylmalate dehydratase small subunit
39743_NbrevCN250391_CP007026.1_391	arCOG04243	J	Ribosomal protein S9
39744_NbrevCN250392_CP007026.1_392	arCOG04242	J	Ribosomal protein L13
39745_NbrevCN250393_CP007026.1_393	arCOG00780	J	Ribosomal protein L18E
39746_NbrevCN250394_CP007026.1_394	arCOG04241	K	DNA-directed RNA polymerase subunit D
39747_NbrevCN250395_CP007026.1_395	arCOG04187	J	Ribosome maturation protein Sdo1
39748_NbrevCN250396_CP007026.1_396	arCOG00678	J	Exosome complex RNA-binding protein Rrp4, contains S1 and KH domains
39749_NbrevCN250397_CP007026.1_397	arCOG01575	J	Ribonuclease PH
39750_NbrevCN250398_CP007026.1_398	arCOG01574	J	Exosome complex RNA-binding protein Rrp42, RNase PH superfamily
39751_NbrevCN250399_CP007026.1_399	arCOG04208	J	Ribosomal protein L37AE/L43A
39752_NbrevCN250400_CP007026.1_400	arCOG04414	J	Subunit of KEOPS complex (Cgi121BUD32KAE1)
39753_NbrevCN250401_CP007026.1_401	arCOG01342	O	Prefoldin, chaperonin cofactor
39754_NbrevCN250402_CP007026.1_402	arCOG04206	L	ERCC4-type nuclease
39755_NbrevCN250403_CP007026.1_403	arCOG00721	J	Endonuclease Nob1, consists of a PIN domain and a Zn-ribbon module
39756_NbrevCN250404_CP007026.1_404	arCOG01348	H	NAD kinase
39757_NbrevCN250405_CP007026.1_405	arCOG04548	C	Ferredoxin
39758_NbrevCN250406_CP007026.1_406	arCOG01391,arCOG12280	M,S	Glycosyl transferase family 2,Uncharacterized membrane protein
39759_NbrevCN250407_CP007026.1_407	arCOG00369	L	Chromosome segregation ATPase, Smc family
39760_NbrevCN250408_CP007026.1_408	arCOG01955	P	Kef-type K+ transport system, membrane component fused TrkA K+ transport system
39761_NbrevCN250409_CP007026.1_409	arCOG08731	S	Uncharacterized protein
39762_NbrevCN250410_CP007026.1_410	arCOG01153	T	3',5'-cyclic AMP phosphodiesterase CpdA
39763_NbrevCN250411_CP007026.1_411	arCOG10403	S	Uncharacterized protein
39764_NbrevCN250412_CP007026.1_412	arCOG08651	S	Uncharacterized protein
39765_NbrevCN250413_CP007026.1_413	arCOG03048,arCOG05195	R,R	TPR repeats containing protein,TPR repeats containing protein
39766_NbrevCN250414_CP007026.1_414	arCOG08650	S	Uncharacterized protein
39767_NbrevCN250415_CP007026.1_415	arCOG10525	S	Uncharacterized protein
39768_NbrevCN250416_CP007026.1_416	arCOG04113	J	Ribosomal protein L10AE/L16
39769_NbrevCN250417_CP007026.1_417	arCOG01701	J	tRNA splicing endonuclease
39770_NbrevCN250418_CP007026.1_418	arCOG07871	K	Helicase associated unchracterized N-terminal domain
39771_NbrevCN250419_CP007026.1_419	arCOG08732	S	Uncharacterized protein
39772_NbrevCN250420_CP007026.1_420	arCOG08742	S	Uncharacterized protein, containing cysteine-rich C-terminal cluster
39773_NbrevCN250421_CP007026.1_421	arCOG08733	S	Uncharacterized protein
39774_NbrevCN250422_CP007026.1_422	arCOG05195	R	TPR repeats containing protein
39775_NbrevCN250423_CP007026.1_423	arCOG10527	S	Uncharacterized protein
39776_NbrevCN250424_CP007026.1_424	arCOG08734	S	Uncharacterized protein
39777_NbrevCN250425_CP007026.1_425	arCOG07802	R	Predicted flavin-nucleotide-binding protein
39779_NbrevCN250427_CP007026.1_427	arCOG01463,arCOG01467	V,V	ABC-type multidrug transport system, permease component,ABC-type multidrug transport system, permease component
39780_NbrevCN250428_CP007026.1_428	arCOG03563	R	Secreted protein, with PKD repeat domain
39781_NbrevCN250429_CP007026.1_429	arCOG08796	S	Uncharacterized protein
39782_NbrevCN250430_CP007026.1_430	arCOG00918	H	Glutamate-1-semialdehyde aminotransferase
39783_NbrevCN250431_CP007026.1_431	arCOG04299	H	Porphobilinogen deaminase
39784_NbrevCN250432_CP007026.1_432	arCOG00644	H	Uroporphyrinogen-III methylase
39785_NbrevCN250433_CP007026.1_433	arCOG02048	H	Uroporphyrinogen-III synthase
39786_NbrevCN250434_CP007026.1_434	arCOG01715	O	Cysteine desulfurase activator SufB
39787_NbrevCN250435_CP007026.1_435	arCOG01715	O	Cysteine desulfurase activator SufB
39788_NbrevCN250436_CP007026.1_436	arCOG02852	P	Ferredoxin subunit of nitrite reductase or ring-hydroxylating dioxygenase
39789_NbrevCN250437_CP007026.1_437	arCOG00065	O	Selenocysteine lyase/Cysteine desulfurase
39790_NbrevCN250438_CP007026.1_438	arCOG02077	C	NifU homolog involved in Fe-S cluster formation
39791_NbrevCN250439_CP007026.1_439	arCOG08758	S	Zn finger containing protein
39792_NbrevCN250440_CP007026.1_440	arCOG00496	G	3-phosphoglycerate kinase
39793_NbrevCN250441_CP007026.1_441	arCOG03056	I	Membrane-associated phospholipid phosphatase
39794_NbrevCN250442_CP007026.1_442	arCOG08761	S	Uncharacterized protein
39795_NbrevCN250443_CP007026.1_443	arCOG12815	S	Uncharacterized protein
39796_NbrevCN250444_CP007026.1_444	arCOG01510	L	Single-stranded DNA-binding replication protein A (RPA), large (70 kD) subunit or related ssDNA-binding protein
39797_NbrevCN250445_CP007026.1_445	arCOG03119	S	DedA family membrane protein
39798_NbrevCN250446_CP007026.1_446	arCOG01860	R	Predicted HD superfamily hydrolase
39799_NbrevCN250447_CP007026.1_447	arCOG08763	S	Uncharacterized protein
39800_NbrevCN250448_CP007026.1_448	arCOG04300	H	Delta-aminolevulinic acid dehydratase
39801_NbrevCN250449_CP007026.1_449	arCOG01628	K	DNA-binding transcriptional regulator, Lrp family
39802_NbrevCN250450_CP007026.1_450	arCOG01044	H	Siroheme synthase (precorrin-2 oxidase/ferrochelatase domain)
39803_NbrevCN250451_CP007026.1_451	arCOG01036	H	Glutamyl-tRNA reductase
39804_NbrevCN250452_CP007026.1_452	arCOG00826,arCOG00844	K,K	Acetyltransferase (GNAT) family,Acetyltransferase (GNAT) family
39805_NbrevCN250453_CP007026.1_453	arCOG00663	M	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunit
39806_NbrevCN250454_CP007026.1_454	arCOG00020	H	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
39807_NbrevCN250455_CP007026.1_455	arCOG02741	H	Thiamine biosynthesis protein ThiC
39808_NbrevCN250456_CP007026.1_456	arCOG01127	J	Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family
39809_NbrevCN250457_CP007026.1_457	arCOG00245	E	Prephenate dehydrogenase
39810_NbrevCN250458_CP007026.1_458	arCOG02098	E	Chorismate mutase
39811_NbrevCN250459_CP007026.1_459	arCOG04133	E	Chorismate synthase
39812_NbrevCN250460_CP007026.1_460	arCOG00254	R	Predicted dinucleotide-utilizing enzyme
39813_NbrevCN250461_CP007026.1_461	arCOG04134	E	5-enolpyruvylshikimate-3-phosphate synthase
